hospital_id,department_id,department_name,date,patients_admitted_count,readmission_count,avg_length_of_stay_days,avg_treatment_cost,readmission_rate_pct,patients_discharged_count,total_staff_in_department,department_efficiency_score
H1,2,Internal Medicine,2020-09-19,4,0,2.0,32283.5,0.0,3,54,53.06
H1,2,Internal Medicine,2020-09-20,2,0,3.0,24955.5,0.0,3,54,53.06
H1,2,Internal Medicine,2020-09-21,7,1,7.714285714285714,40985.857142857145,14.29,6,54,53.06
H1,2,Internal Medicine,2020-09-22,6,0,6.833333333333333,35608.166666666664,0.0,5,54,53.06
H1,2,Internal Medicine,2020-09-23,2,0,4.0,12504.0,0.0,1,54,53.06
H1,2,Internal Medicine,2020-09-24,2,0,4.0,62311.0,0.0,3,54,53.06
H1,2,Internal Medicine,2020-09-25,2,0,6.5,46425.0,0.0,3,54,53.06
H1,2,Internal Medicine,2020-09-26,3,0,5.0,34449.333333333336,0.0,1,54,53.06
H1,2,Internal Medicine,2020-09-27,7,0,3.5714285714285716,50278.0,0.0,1,54,53.06
H1,2,Internal Medicine,2020-09-28,4,0,8.5,47731.75,0.0,5,54,53.06
H1,2,Internal Medicine,2020-09-29,5,0,4.6,44155.4,0.0,5,54,53.06
H1,2,Internal Medicine,2020-09-30,3,0,3.6666666666666665,26384.0,0.0,8,54,53.06
H1,2,Internal Medicine,2020-10-01,3,0,3.0,47756.0,0.0,3,54,53.06
H1,2,Internal Medicine,2020-10-02,5,0,4.4,44047.8,0.0,3,54,53.06
H1,2,Internal Medicine,2020-10-03,2,0,3.0,22294.5,0.0,4,54,53.06
H1,2,Internal Medicine,2020-10-04,3,0,2.6666666666666665,39894.333333333336,0.0,2,54,53.06
H1,2,Internal Medicine,2020-10-05,8,0,4.75,42910.25,0.0,3,54,53.06
H1,2,Internal Medicine,2020-10-06,3,0,7.666666666666667,37016.0,0.0,8,54,53.06
H1,2,Internal Medicine,2020-10-07,7,1,6.428571428571429,31318.714285714286,14.29,7,54,53.06
H1,2,Internal Medicine,2020-10-08,2,0,3.5,35756.5,0.0,6,54,53.06
H1,2,Internal Medicine,2020-10-09,3,0,3.3333333333333335,39679.0,0.0,2,54,53.06
H1,2,Internal Medicine,2020-10-11,2,0,4.5,39650.5,0.0,2,54,53.06
H1,2,Internal Medicine,2020-10-13,4,2,5.25,45640.25,50.0,2,54,53.06
H1,2,Internal Medicine,2020-10-14,3,0,5.666666666666667,18765.333333333332,0.0,6,54,53.06
H1,2,Internal Medicine,2020-10-15,6,0,3.0,41663.666666666664,0.0,3,54,53.06
H1,2,Internal Medicine,2020-10-16,2,0,5.0,12304.0,0.0,2,54,53.06
H1,2,Internal Medicine,2020-10-17,5,0,3.8,24846.6,0.0,5,54,53.06
H1,2,Internal Medicine,2020-10-18,1,0,1.0,46282.0,0.0,3,54,53.06
H1,2,Internal Medicine,2020-10-19,6,0,5.333333333333333,42857.166666666664,0.0,5,54,53.06
H1,2,Internal Medicine,2020-10-20,5,0,4.6,43162.8,0.0,2,54,53.06
H1,2,Internal Medicine,2020-10-21,2,0,2.5,41063.0,0.0,5,54,53.06
H1,2,Internal Medicine,2020-10-22,7,0,4.714285714285714,29975.14285714286,0.0,3,54,53.06
H1,2,Internal Medicine,2020-10-24,2,0,5.0,34731.5,0.0,3,54,53.06
H1,2,Internal Medicine,2020-10-25,4,0,4.5,58679.75,0.0,5,54,53.06
H1,2,Internal Medicine,2020-10-26,3,1,2.0,20147.0,33.33,0,54,53.06
H1,2,Internal Medicine,2020-10-27,5,0,7.8,34262.2,0.0,4,54,53.06
H1,2,Internal Medicine,2020-10-28,3,0,2.6666666666666665,47169.0,0.0,4,54,53.06
H1,2,Internal Medicine,2020-10-29,3,0,5.333333333333333,43563.333333333336,0.0,5,54,53.06
H1,2,Internal Medicine,2020-10-30,4,0,4.75,24674.75,0.0,2,54,53.06
H1,2,Internal Medicine,2020-10-31,3,0,4.666666666666667,28889.0,0.0,2,54,53.06
H1,2,Internal Medicine,2020-11-01,4,0,4.25,32649.25,0.0,4,54,53.06
H1,2,Internal Medicine,2020-11-02,3,0,2.0,25145.666666666668,0.0,3,54,53.06
H1,2,Internal Medicine,2020-11-03,3,0,5.666666666666667,47773.0,0.0,4,54,53.06
H1,2,Internal Medicine,2020-11-04,1,1,7.0,26665.0,100.0,1,54,53.06
H1,2,Internal Medicine,2020-11-05,1,0,1.0,34383.0,0.0,6,54,53.06
H1,2,Internal Medicine,2020-11-06,4,0,5.25,49639.5,0.0,5,54,53.06
H1,2,Internal Medicine,2020-11-07,6,0,4.666666666666667,53692.333333333336,0.0,3,54,53.06
H1,2,Internal Medicine,2020-11-08,2,0,6.5,19812.5,0.0,2,54,53.06
H1,2,Internal Medicine,2020-11-09,1,0,1.0,16682.0,0.0,2,54,53.06
H1,2,Internal Medicine,2020-11-10,1,0,8.0,35364.0,0.0,3,54,53.06
H1,2,Internal Medicine,2020-11-11,3,0,3.3333333333333335,13828.0,0.0,1,54,53.06
H1,2,Internal Medicine,2020-11-12,1,0,1.0,48669.0,0.0,3,54,53.06
H1,2,Internal Medicine,2020-11-13,4,0,5.0,29955.0,0.0,5,54,53.06
H1,2,Internal Medicine,2020-11-14,3,0,4.0,38692.666666666664,0.0,0,54,53.06
H1,2,Internal Medicine,2020-11-15,2,0,10.0,51141.0,0.0,1,54,53.06
H1,2,Internal Medicine,2020-11-16,4,1,4.5,31111.0,25.0,5,54,53.06
H1,2,Internal Medicine,2020-11-17,4,0,5.0,26228.5,0.0,1,54,53.06
H1,2,Internal Medicine,2020-11-18,5,0,6.6,40428.0,0.0,4,54,53.06
H1,2,Internal Medicine,2020-11-19,2,0,8.0,26063.0,0.0,3,54,53.06
H1,2,Internal Medicine,2020-11-20,4,0,7.0,30213.25,0.0,1,54,53.06
H1,2,Internal Medicine,2020-11-21,3,0,7.333333333333333,55215.333333333336,0.0,3,54,53.06
H1,2,Internal Medicine,2020-11-22,3,0,5.333333333333333,38345.0,0.0,1,54,53.06
H1,2,Internal Medicine,2020-11-24,4,0,5.0,55815.0,0.0,1,54,53.06
H1,2,Internal Medicine,2020-11-25,5,0,4.4,35444.6,0.0,6,54,53.06
H1,2,Internal Medicine,2020-11-26,2,1,5.0,50552.0,50.0,3,54,53.06
H1,2,Internal Medicine,2020-11-27,3,0,3.0,26516.333333333332,0.0,5,54,53.06
H1,2,Internal Medicine,2020-11-28,3,0,3.0,70091.66666666667,0.0,6,54,53.06
H1,2,Internal Medicine,2020-11-29,7,1,4.142857142857143,27064.14285714286,14.29,3,54,53.06
H1,2,Internal Medicine,2020-11-30,5,0,2.8,33426.4,0.0,4,54,53.06
H1,2,Internal Medicine,2020-12-01,5,0,5.4,39605.2,0.0,6,54,53.06
H1,2,Internal Medicine,2020-12-02,1,0,4.0,26885.0,0.0,3,54,53.06
H1,2,Internal Medicine,2020-12-03,5,0,3.8,32472.2,0.0,9,54,53.06
H1,2,Internal Medicine,2020-12-04,4,0,3.5,34510.25,0.0,2,54,53.06
H1,2,Internal Medicine,2020-12-05,3,0,5.666666666666667,17199.333333333332,0.0,1,54,53.06
H1,2,Internal Medicine,2020-12-06,3,0,3.3333333333333335,39340.0,0.0,6,54,53.06
H1,2,Internal Medicine,2020-12-07,3,0,4.0,40582.666666666664,0.0,2,54,53.06
H1,2,Internal Medicine,2020-12-08,4,0,4.5,37755.5,0.0,4,54,53.06
H1,2,Internal Medicine,2020-12-09,5,0,2.8,42467.4,0.0,5,54,53.06
H1,2,Internal Medicine,2020-12-10,3,0,4.0,34650.666666666664,0.0,4,54,53.06
H1,2,Internal Medicine,2020-12-11,4,1,3.75,29815.5,25.0,6,54,53.06
H1,2,Internal Medicine,2020-12-12,3,0,3.6666666666666665,47322.0,0.0,0,54,53.06
H1,2,Internal Medicine,2020-12-13,5,0,4.2,47072.0,0.0,4,54,53.06
H1,2,Internal Medicine,2020-12-14,3,0,7.333333333333333,37937.333333333336,0.0,5,54,53.06
H1,2,Internal Medicine,2020-12-15,2,0,2.0,59753.5,0.0,2,54,53.06
H1,2,Internal Medicine,2020-12-16,4,0,5.75,56986.75,0.0,6,54,53.06
H1,2,Internal Medicine,2020-12-17,2,0,2.0,72956.0,0.0,0,54,53.06
H1,2,Internal Medicine,2020-12-18,2,0,7.0,15555.5,0.0,4,54,53.06
H1,2,Internal Medicine,2020-12-19,3,0,5.666666666666667,24057.333333333332,0.0,2,54,53.06
H1,2,Internal Medicine,2020-12-20,4,0,4.25,45338.0,0.0,3,54,53.06
H1,2,Internal Medicine,2020-12-21,4,0,4.0,27423.75,0.0,3,54,53.06
H1,2,Internal Medicine,2020-12-22,3,0,5.0,46400.333333333336,0.0,3,54,53.06
H1,2,Internal Medicine,2020-12-23,4,0,4.5,39193.75,0.0,2,54,53.06
H1,2,Internal Medicine,2020-12-24,5,0,4.6,22285.8,0.0,5,54,53.06
H1,2,Internal Medicine,2020-12-25,3,0,5.666666666666667,57727.666666666664,0.0,3,54,53.06
H1,2,Internal Medicine,2020-12-26,1,0,8.0,48567.0,0.0,2,54,53.06
H1,2,Internal Medicine,2020-12-27,1,0,5.0,31872.0,0.0,5,54,53.06
H1,2,Internal Medicine,2020-12-28,3,0,3.0,39472.666666666664,0.0,2,54,53.06
H1,2,Internal Medicine,2020-12-29,3,0,4.0,34947.0,0.0,2,54,53.06
H1,2,Internal Medicine,2020-12-30,6,0,3.8333333333333335,31935.0,0.0,2,54,53.06
H1,2,Internal Medicine,2020-12-31,8,0,4.0,27093.5,0.0,6,54,53.06
H1,2,Internal Medicine,2021-01-01,4,0,4.25,29098.5,0.0,5,54,53.06
H1,2,Internal Medicine,2021-01-02,5,0,5.6,38897.6,0.0,8,54,53.06
H1,2,Internal Medicine,2021-01-03,4,0,5.75,41077.5,0.0,3,54,53.06
H1,2,Internal Medicine,2021-01-04,6,0,3.5,39402.666666666664,0.0,2,54,53.06
H1,2,Internal Medicine,2021-01-05,1,0,3.0,53167.0,0.0,2,54,53.06
H1,2,Internal Medicine,2021-01-06,4,0,2.0,29875.5,0.0,5,54,53.06
H1,2,Internal Medicine,2021-01-07,3,0,5.0,49553.666666666664,0.0,6,54,53.06
H1,2,Internal Medicine,2021-01-08,4,0,4.0,43215.25,0.0,3,54,53.06
H1,2,Internal Medicine,2021-01-09,3,0,3.3333333333333335,19651.666666666668,0.0,5,54,53.06
H1,2,Internal Medicine,2021-01-10,3,0,2.3333333333333335,28946.0,0.0,9,54,53.06
H1,2,Internal Medicine,2021-01-11,2,0,8.5,20153.0,0.0,2,54,53.06
H1,2,Internal Medicine,2021-01-12,1,0,3.0,26218.0,0.0,2,54,53.06
H1,2,Internal Medicine,2021-01-13,5,0,6.4,36689.2,0.0,2,54,53.06
H1,2,Internal Medicine,2021-01-14,2,0,2.0,28313.5,0.0,0,54,53.06
H1,2,Internal Medicine,2021-01-15,2,0,6.5,14584.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-01-16,4,0,3.5,62044.25,0.0,2,54,53.06
H1,2,Internal Medicine,2021-01-17,11,0,4.454545454545454,47004.181818181816,0.0,3,54,53.06
H1,2,Internal Medicine,2021-01-18,3,0,7.0,63825.666666666664,0.0,3,54,53.06
H1,2,Internal Medicine,2021-01-19,3,0,4.333333333333333,36051.0,0.0,6,54,53.06
H1,2,Internal Medicine,2021-01-20,3,0,7.0,39235.666666666664,0.0,3,54,53.06
H1,2,Internal Medicine,2021-01-21,4,0,6.25,40279.0,0.0,4,54,53.06
H1,2,Internal Medicine,2021-01-22,5,0,3.0,28741.8,0.0,1,54,53.06
H1,2,Internal Medicine,2021-01-23,1,0,2.0,17516.0,0.0,7,54,53.06
H1,2,Internal Medicine,2021-01-24,5,0,7.0,32719.4,0.0,2,54,53.06
H1,2,Internal Medicine,2021-01-25,3,0,4.666666666666667,49654.0,0.0,4,54,53.06
H1,2,Internal Medicine,2021-01-26,3,0,6.666666666666667,51842.333333333336,0.0,3,54,53.06
H1,2,Internal Medicine,2021-01-27,6,0,4.666666666666667,53083.666666666664,0.0,3,54,53.06
H1,2,Internal Medicine,2021-01-28,2,0,1.0,12907.0,0.0,5,54,53.06
H1,2,Internal Medicine,2021-01-29,4,0,6.5,41446.5,0.0,5,54,53.06
H1,2,Internal Medicine,2021-01-30,6,0,4.833333333333333,51115.0,0.0,4,54,53.06
H1,2,Internal Medicine,2021-01-31,2,0,8.5,16748.0,0.0,4,54,53.06
H1,2,Internal Medicine,2021-02-01,4,0,4.75,20166.25,0.0,2,54,53.06
H1,2,Internal Medicine,2021-02-02,6,0,5.0,51311.333333333336,0.0,4,54,53.06
H1,2,Internal Medicine,2021-02-03,4,0,5.75,27740.25,0.0,2,54,53.06
H1,2,Internal Medicine,2021-02-04,3,0,4.333333333333333,41788.666666666664,0.0,4,54,53.06
H1,2,Internal Medicine,2021-02-05,2,0,6.0,33826.0,0.0,6,54,53.06
H1,2,Internal Medicine,2021-02-06,3,0,2.0,18780.666666666668,0.0,6,54,53.06
H1,2,Internal Medicine,2021-02-07,4,0,6.0,36358.5,0.0,3,54,53.06
H1,2,Internal Medicine,2021-02-08,1,0,7.0,36525.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-02-09,4,0,5.25,30836.75,0.0,4,54,53.06
H1,2,Internal Medicine,2021-02-10,5,0,3.6,21969.0,0.0,5,54,53.06
H1,2,Internal Medicine,2021-02-11,5,0,5.0,41231.2,0.0,3,54,53.06
H1,2,Internal Medicine,2021-02-12,1,0,3.0,85913.0,0.0,2,54,53.06
H1,2,Internal Medicine,2021-02-13,6,0,2.6666666666666665,42264.666666666664,0.0,1,54,53.06
H1,2,Internal Medicine,2021-02-14,4,0,2.75,42903.75,0.0,5,54,53.06
H1,2,Internal Medicine,2021-02-15,5,1,5.4,45068.6,20.0,7,54,53.06
H1,2,Internal Medicine,2021-02-16,4,0,4.0,46575.0,0.0,7,54,53.06
H1,2,Internal Medicine,2021-02-17,6,0,2.5,35732.666666666664,0.0,3,54,53.06
H1,2,Internal Medicine,2021-02-18,4,0,5.5,38958.75,0.0,6,54,53.06
H1,2,Internal Medicine,2021-02-19,2,0,4.5,22298.5,0.0,3,54,53.06
H1,2,Internal Medicine,2021-02-20,3,0,5.333333333333333,16549.666666666668,0.0,3,54,53.06
H1,2,Internal Medicine,2021-02-21,3,0,4.0,35112.0,0.0,4,54,53.06
H1,2,Internal Medicine,2021-02-22,4,0,7.0,36927.25,0.0,7,54,53.06
H1,2,Internal Medicine,2021-02-23,4,0,5.75,51651.25,0.0,0,54,53.06
H1,2,Internal Medicine,2021-02-24,3,0,5.0,44565.333333333336,0.0,3,54,53.06
H1,2,Internal Medicine,2021-02-25,2,0,7.0,47125.5,0.0,1,54,53.06
H1,2,Internal Medicine,2021-02-26,1,0,7.0,21408.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-02-27,7,1,5.714285714285714,38884.71428571428,14.29,0,54,53.06
H1,2,Internal Medicine,2021-02-28,6,0,4.833333333333333,37259.5,0.0,2,54,53.06
H1,2,Internal Medicine,2021-03-01,8,0,5.625,36927.375,0.0,3,54,53.06
H1,2,Internal Medicine,2021-03-02,3,0,7.0,24098.666666666668,0.0,5,54,53.06
H1,2,Internal Medicine,2021-03-03,2,0,5.5,39913.5,0.0,7,54,53.06
H1,2,Internal Medicine,2021-03-04,2,0,1.5,72679.0,0.0,5,54,53.06
H1,2,Internal Medicine,2021-03-05,6,0,4.5,36420.333333333336,0.0,3,54,53.06
H1,2,Internal Medicine,2021-03-06,5,1,4.4,49711.0,20.0,5,54,53.06
H1,2,Internal Medicine,2021-03-07,5,0,3.4,25842.0,0.0,5,54,53.06
H1,2,Internal Medicine,2021-03-08,4,0,3.0,31575.25,0.0,7,54,53.06
H1,2,Internal Medicine,2021-03-09,2,0,2.5,43330.0,0.0,5,54,53.06
H1,2,Internal Medicine,2021-03-10,3,1,7.666666666666667,31977.666666666668,33.33,1,54,53.06
H1,2,Internal Medicine,2021-03-11,1,0,8.0,44586.0,0.0,8,54,53.06
H1,2,Internal Medicine,2021-03-12,7,0,3.4285714285714284,25431.714285714286,0.0,5,54,53.06
H1,2,Internal Medicine,2021-03-13,1,0,5.0,43390.0,0.0,4,54,53.06
H1,2,Internal Medicine,2021-03-14,4,1,3.75,26846.5,25.0,1,54,53.06
H1,2,Internal Medicine,2021-03-15,7,0,3.857142857142857,26165.285714285714,0.0,3,54,53.06
H1,2,Internal Medicine,2021-03-16,2,0,2.5,30624.5,0.0,4,54,53.06
H1,2,Internal Medicine,2021-03-17,1,0,6.0,5462.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-03-18,4,0,6.25,44328.25,0.0,4,54,53.06
H1,2,Internal Medicine,2021-03-19,6,0,3.3333333333333335,42606.5,0.0,5,54,53.06
H1,2,Internal Medicine,2021-03-20,5,0,3.2,36902.4,0.0,3,54,53.06
H1,2,Internal Medicine,2021-03-21,5,1,6.4,43219.0,20.0,5,54,53.06
H1,2,Internal Medicine,2021-03-22,2,0,4.5,29273.0,0.0,2,54,53.06
H1,2,Internal Medicine,2021-03-23,3,0,4.666666666666667,25737.333333333332,0.0,3,54,53.06
H1,2,Internal Medicine,2021-03-24,2,0,6.0,16184.0,0.0,4,54,53.06
H1,2,Internal Medicine,2021-03-25,2,0,5.5,58654.5,0.0,4,54,53.06
H1,2,Internal Medicine,2021-03-26,5,0,6.4,30860.8,0.0,4,54,53.06
H1,2,Internal Medicine,2021-03-27,5,0,6.8,33619.4,0.0,1,54,53.06
H1,2,Internal Medicine,2021-03-28,2,1,5.0,26571.5,50.0,3,54,53.06
H1,2,Internal Medicine,2021-03-29,7,0,4.428571428571429,37392.857142857145,0.0,1,54,53.06
H1,2,Internal Medicine,2021-03-30,1,1,1.0,87466.0,100.0,3,54,53.06
H1,2,Internal Medicine,2021-03-31,6,0,6.0,31800.166666666668,0.0,6,54,53.06
H1,2,Internal Medicine,2021-04-01,5,0,7.6,27470.4,0.0,4,54,53.06
H1,2,Internal Medicine,2021-04-02,3,0,4.666666666666667,32748.666666666668,0.0,3,54,53.06
H1,2,Internal Medicine,2021-04-03,2,0,6.0,25489.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-04-04,6,1,6.333333333333333,37368.333333333336,16.67,2,54,53.06
H1,2,Internal Medicine,2021-04-05,4,0,4.25,31041.75,0.0,6,54,53.06
H1,2,Internal Medicine,2021-04-06,4,0,3.5,30942.25,0.0,7,54,53.06
H1,2,Internal Medicine,2021-04-07,4,0,6.75,36827.25,0.0,2,54,53.06
H1,2,Internal Medicine,2021-04-08,2,0,3.0,48624.0,0.0,0,54,53.06
H1,2,Internal Medicine,2021-04-09,4,0,6.25,54881.25,0.0,6,54,53.06
H1,2,Internal Medicine,2021-04-10,8,0,3.5,38117.125,0.0,6,54,53.06
H1,2,Internal Medicine,2021-04-11,3,0,3.3333333333333335,46342.666666666664,0.0,4,54,53.06
H1,2,Internal Medicine,2021-04-12,5,0,3.2,22495.8,0.0,8,54,53.06
H1,2,Internal Medicine,2021-04-13,8,0,4.125,44632.75,0.0,6,54,53.06
H1,2,Internal Medicine,2021-04-14,5,0,3.8,26665.0,0.0,5,54,53.06
H1,2,Internal Medicine,2021-04-15,3,0,4.666666666666667,31749.666666666668,0.0,5,54,53.06
H1,2,Internal Medicine,2021-04-16,1,0,4.0,31023.0,0.0,4,54,53.06
H1,2,Internal Medicine,2021-04-17,6,1,4.666666666666667,37895.0,16.67,6,54,53.06
H1,2,Internal Medicine,2021-04-18,4,0,5.5,48237.5,0.0,5,54,53.06
H1,2,Internal Medicine,2021-04-19,4,0,6.5,44961.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-04-20,4,1,5.25,55408.25,25.0,5,54,53.06
H1,2,Internal Medicine,2021-04-21,4,0,2.75,43884.0,0.0,1,54,53.06
H1,2,Internal Medicine,2021-04-22,8,0,3.5,36292.375,0.0,2,54,53.06
H1,2,Internal Medicine,2021-04-23,3,0,4.666666666666667,34044.666666666664,0.0,6,54,53.06
H1,2,Internal Medicine,2021-04-24,4,0,4.5,28796.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-04-25,5,1,3.4,35883.0,20.0,7,54,53.06
H1,2,Internal Medicine,2021-04-26,5,0,6.0,34983.8,0.0,6,54,53.06
H1,2,Internal Medicine,2021-04-27,8,0,4.5,35160.5,0.0,5,54,53.06
H1,2,Internal Medicine,2021-04-28,5,0,4.2,29005.0,0.0,6,54,53.06
H1,2,Internal Medicine,2021-04-29,3,0,5.0,43079.0,0.0,5,54,53.06
H1,2,Internal Medicine,2021-04-30,4,0,4.75,32786.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-05-01,2,0,2.5,30273.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-05-02,5,1,4.6,32076.2,20.0,4,54,53.06
H1,2,Internal Medicine,2021-05-03,3,0,3.6666666666666665,39150.333333333336,0.0,4,54,53.06
H1,2,Internal Medicine,2021-05-04,2,0,2.0,15982.0,0.0,5,54,53.06
H1,2,Internal Medicine,2021-05-06,5,1,4.4,34598.6,20.0,4,54,53.06
H1,2,Internal Medicine,2021-05-08,5,0,4.6,40237.2,0.0,1,54,53.06
H1,2,Internal Medicine,2021-05-09,5,0,3.4,34125.2,0.0,4,54,53.06
H1,2,Internal Medicine,2021-05-10,5,0,4.6,37517.8,0.0,4,54,53.06
H1,2,Internal Medicine,2021-05-11,4,0,4.25,31282.5,0.0,2,54,53.06
H1,2,Internal Medicine,2021-05-12,2,1,2.5,33276.0,50.0,2,54,53.06
H1,2,Internal Medicine,2021-05-13,7,1,3.2857142857142856,55411.857142857145,14.29,3,54,53.06
H1,2,Internal Medicine,2021-05-14,5,0,4.0,28614.4,0.0,7,54,53.06
H1,2,Internal Medicine,2021-05-15,2,0,5.5,46668.5,0.0,6,54,53.06
H1,2,Internal Medicine,2021-05-16,8,0,3.125,31595.625,0.0,3,54,53.06
H1,2,Internal Medicine,2021-05-17,6,0,6.5,30172.666666666668,0.0,6,54,53.06
H1,2,Internal Medicine,2021-05-18,3,0,5.333333333333333,37978.0,0.0,4,54,53.06
H1,2,Internal Medicine,2021-05-19,1,0,7.0,56885.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-05-20,5,0,3.6,44427.6,0.0,4,54,53.06
H1,2,Internal Medicine,2021-05-21,2,1,6.0,29871.0,50.0,4,54,53.06
H1,2,Internal Medicine,2021-05-22,8,0,3.0,31313.375,0.0,1,54,53.06
H1,2,Internal Medicine,2021-05-23,2,0,7.5,30038.5,0.0,3,54,53.06
H1,2,Internal Medicine,2021-05-24,4,0,5.5,39506.0,0.0,7,54,53.06
H1,2,Internal Medicine,2021-05-25,6,0,3.8333333333333335,39045.333333333336,0.0,3,54,53.06
H1,2,Internal Medicine,2021-05-26,3,0,2.0,32002.666666666668,0.0,6,54,53.06
H1,2,Internal Medicine,2021-05-27,13,0,5.153846153846154,42515.07692307692,0.0,6,54,53.06
H1,2,Internal Medicine,2021-05-28,2,0,7.5,46376.0,0.0,6,54,53.06
H1,2,Internal Medicine,2021-05-30,5,0,4.4,35973.8,0.0,6,54,53.06
H1,2,Internal Medicine,2021-05-31,1,0,3.0,47857.0,0.0,2,54,53.06
H1,2,Internal Medicine,2021-06-01,2,0,4.0,22188.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-06-02,3,0,4.666666666666667,43902.333333333336,0.0,2,54,53.06
H1,2,Internal Medicine,2021-06-03,4,0,2.75,33418.0,0.0,6,54,53.06
H1,2,Internal Medicine,2021-06-04,4,0,4.5,40588.5,0.0,5,54,53.06
H1,2,Internal Medicine,2021-06-06,3,0,4.666666666666667,33147.666666666664,0.0,3,54,53.06
H1,2,Internal Medicine,2021-06-07,4,0,6.75,47122.75,0.0,3,54,53.06
H1,2,Internal Medicine,2021-06-08,3,0,2.3333333333333335,40806.666666666664,0.0,3,54,53.06
H1,2,Internal Medicine,2021-06-09,2,0,5.5,15605.0,0.0,2,54,53.06
H1,2,Internal Medicine,2021-06-10,8,0,3.125,40933.125,0.0,3,54,53.06
H1,2,Internal Medicine,2021-06-11,6,0,3.5,54176.333333333336,0.0,5,54,53.06
H1,2,Internal Medicine,2021-06-12,4,0,5.75,16727.0,0.0,5,54,53.06
H1,2,Internal Medicine,2021-06-13,3,0,6.0,28445.333333333332,0.0,3,54,53.06
H1,2,Internal Medicine,2021-06-14,7,0,5.428571428571429,50952.42857142857,0.0,1,54,53.06
H1,2,Internal Medicine,2021-06-15,4,0,2.5,38976.75,0.0,7,54,53.06
H1,2,Internal Medicine,2021-06-16,7,0,4.714285714285714,36479.28571428572,0.0,5,54,53.06
H1,2,Internal Medicine,2021-06-17,5,1,4.0,30193.6,20.0,3,54,53.06
H1,2,Internal Medicine,2021-06-18,4,0,6.25,28522.5,0.0,3,54,53.06
H1,2,Internal Medicine,2021-06-19,5,0,6.4,33071.0,0.0,4,54,53.06
H1,2,Internal Medicine,2021-06-20,3,0,5.0,40384.333333333336,0.0,6,54,53.06
H1,2,Internal Medicine,2021-06-21,4,0,5.5,41239.0,0.0,5,54,53.06
H1,2,Internal Medicine,2021-06-22,5,0,3.4,35559.6,0.0,8,54,53.06
H1,2,Internal Medicine,2021-06-23,5,0,4.8,19392.2,0.0,1,54,53.06
H1,2,Internal Medicine,2021-06-24,1,0,10.0,47551.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-06-25,3,0,2.3333333333333335,41575.666666666664,0.0,7,54,53.06
H1,2,Internal Medicine,2021-06-27,1,0,1.0,9141.0,0.0,3,54,53.06
H1,2,Internal Medicine,2021-06-28,2,0,4.5,25898.0,0.0,8,54,53.06
H1,2,Internal Medicine,2021-06-29,3,0,2.3333333333333335,49627.666666666664,0.0,0,54,53.06
H1,2,Internal Medicine,2021-06-30,3,0,1.6666666666666667,35816.666666666664,0.0,2,54,53.06
H1,2,Internal Medicine,2021-07-01,4,0,3.5,47622.25,0.0,4,54,53.06
H1,2,Internal Medicine,2021-07-02,4,0,1.5,39761.25,0.0,4,54,53.06
H1,2,Internal Medicine,2021-07-03,4,0,3.0,36650.5,0.0,5,54,53.06
H1,2,Internal Medicine,2021-07-04,1,0,1.0,11290.0,0.0,5,54,53.06
H1,2,Internal Medicine,2021-07-05,5,0,3.0,39818.8,0.0,1,54,53.06
H1,2,Internal Medicine,2021-07-06,6,1,3.1666666666666665,42871.166666666664,16.67,1,54,53.06
H1,2,Internal Medicine,2021-07-07,2,0,8.0,47503.0,0.0,7,54,53.06
H1,2,Internal Medicine,2021-07-08,3,0,6.333333333333333,27310.666666666668,0.0,1,54,53.06
H1,2,Internal Medicine,2021-07-09,2,0,3.0,55255.5,0.0,3,54,53.06
H1,2,Internal Medicine,2021-07-10,8,1,5.375,35608.25,12.5,2,54,53.06
H1,2,Internal Medicine,2021-07-11,3,0,5.0,26951.0,0.0,2,54,53.06
H1,2,Internal Medicine,2021-07-12,6,0,4.666666666666667,38936.333333333336,0.0,2,54,53.06
H1,2,Internal Medicine,2021-07-13,7,0,4.714285714285714,42417.71428571428,0.0,3,54,53.06
H1,2,Internal Medicine,2021-07-14,6,0,6.0,43290.833333333336,0.0,4,54,53.06
H1,2,Internal Medicine,2021-07-15,5,0,4.8,33092.6,0.0,4,54,53.06
H1,2,Internal Medicine,2021-07-16,3,0,4.0,48478.333333333336,0.0,6,54,53.06
H1,2,Internal Medicine,2021-07-17,5,0,3.8,30322.4,0.0,7,54,53.06
H1,2,Internal Medicine,2021-07-18,2,0,6.0,25219.5,0.0,3,54,53.06
H1,2,Internal Medicine,2021-07-19,2,0,4.5,34425.5,0.0,5,54,53.06
H1,2,Internal Medicine,2021-07-20,5,0,6.6,39174.4,0.0,6,54,53.06
H1,2,Internal Medicine,2021-07-21,4,0,3.0,32644.5,0.0,4,54,53.06
